Id	CAS	SMILES	Status	Experimental value	Predicted value
1423	N.A.	O=NN1CC(OC(C)C1)C	Training	Carcinogen	Carcinogen
1424	N.A.	O=NN(C(=O)OCC)C	Training	Carcinogen	Carcinogen
1425	N.A.	O=NN1COCC1	Training	Carcinogen	Carcinogen
1426	N.A.	O=NN(CC(=O)C)CCO	Training	Carcinogen	Carcinogen
1427	N.A.	O=C3C(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))=C(Oc4cc(O)cc(O)c34)c5ccc(O)c(O)c5	Training	NON-Carcinogen	Carcinogen
1428	N.A.	[O-][N+](=NCOC1OC(CO)C(O)C(O)C1(O))C	Training	Carcinogen	Carcinogen
1429	N.A.	O=C1c5c(O)cccc5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	Carcinogen
1430	N.A.	O=C(O)C4OC(N(O)c2ccc3c1ccccc1Cc3(c2))C(O)C(O)C4(O)	Training	Carcinogen	Carcinogen
1431	N.A.	n1c(N)ccc3c1[nH]c2ccccc23	Training	NON-Carcinogen	Carcinogen
1432	N.A.	O=[N+]([O-])c1oc(cc1)c2nc(NN=C(C)C)sc2	Training	Carcinogen	Carcinogen
1433	N.A.	O=C(O)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
1434	N.A.	[N-]=[N+]=CC(=O)OCC(N)C(=O)O	Training	Carcinogen	Carcinogen
1435	N.A.	O=C(O)c2ccc(N=Nc1ccc(O)c(c1)C(=O)O)cc2	Training	NON-Carcinogen	Carcinogen
1436	N.A.	O=NN(C(=O)CCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CC(O)C23(C)))CC(=O)O	Training	Carcinogen	Carcinogen
1437	N.A.	O=NN(C(=O)NC(C=O)C(O)C(O)C(O)CO)CCCl	Training	Carcinogen	Carcinogen
1438	N.A.	N#CNC(=NCCSCc1nc[nH]c1C)NC	Training	NON-Carcinogen	Possible NON-Carcinogen
1439	N.A.	O=C(O)C=2C(=O)C(=C1C(=COC(C)C1C)C=2(O))C	Training	Carcinogen	Carcinogen
1440	N.A.	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(OC(=O)C)(C)C(C=C2(C=C))C	Training	Carcinogen	Carcinogen
1441	N.A.	OCCOc1ccc(cc1)CCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1442	N.A.	O=C(O)C(Oc1ccc(cc1Cl)Cl)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1443	N.A.	N#CNC(=N)N	Training	NON-Carcinogen	Possible NON-Carcinogen
1444	N.A.	O=NN1CN2CN(C=O)CN(C1)C2	Training	NON-Carcinogen	Carcinogen
1445	N.A.	O=NN1CCN(N=O)CC1	Training	Carcinogen	Carcinogen
1446	N.A.	O=NN(C(=N)N[N+](=O)[O-])CC	Training	Carcinogen	Carcinogen
1447	N.A.	O=[N+]([O-])NC(=N)N([N+](=O)[O-])C	Training	NON-Carcinogen	Carcinogen
1448	N.A.	O=NN(C(=N)NCC)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
1449	N.A.	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Training	Carcinogen	Carcinogen
1450	N.A.	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1451	N.A.	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1452	N.A.	OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1(O)	Training	NON-Carcinogen	Possible NON-Carcinogen
1453	N.A.	O1c2ccc(C=CC)cc2(OC1)	Training	Carcinogen	Possible NON-Carcinogen
1454	N.A.	n1cccc3c1cc(c2c3(nc(N)n2C))C	Training	Carcinogen	Possible NON-Carcinogen
1455	N.A.	C#CC3(O)(CCC2C4CCc1cc(OC)ccc1C4(CCC23(C)))	Training	Carcinogen	Carcinogen
1456	N.A.	[O-][N+](=NCC)C	Training	Carcinogen	Carcinogen
1457	N.A.	O=NN(c3ccc(C=Cc2ccnc1ccccc12)cc3)C	Training	Carcinogen	Carcinogen
1458	N.A.	O=C(C(=C(OP(=O)(OC)OC)C)Cl)N(CC)CC	Training	NON-Carcinogen	Carcinogen
1459	N.A.	O=[N+]([O-])NC	Training	Carcinogen	Carcinogen
1460	N.A.	C=Cc1ccc(cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1461	N.A.	O=C1OC3CCN2CC=C(COC(=O)C(O)(C)C(O)(C)C1C)C23	Training	Carcinogen	Carcinogen
1462	N.A.	n1ccccc1C(c2ccc(cc2)Cl)CCN(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1463	N.A.	O=[N+]([O-])c1oc(cc1)C(=N)NO	Training	NON-Carcinogen	Carcinogen
1464	N.A.	O=[N+]([O-])c1oc(cc1)c2nnc(O)o2	Training	Carcinogen	Carcinogen
1465	N.A.	O=C(O)CCC(=CCc2c(O)c1C(=O)OCc1c(c2(OC))C)C	Training	NON-Carcinogen	Carcinogen
1466	N.A.	[O-][N+](C)(CCCl)CCCl	Training	Carcinogen	Carcinogen
1467	N.A.	O=NN(C)CCCCCC	Training	Carcinogen	Carcinogen
1468	N.A.	O=NN2c1ccccc1C(=CC2(C)C)C	Training	Carcinogen	Carcinogen
1469	N.A.	O=C(O)C(N)CCSC=C	Training	Carcinogen	Possible NON-Carcinogen
1470	N.A.	N#CN=C(NCCSCc1[nH]cnc1C)N(N=O)C	Training	NON-Carcinogen	Carcinogen
1471	N.A.	O=NN1CCCCCC1	Training	Carcinogen	Carcinogen
1472	N.A.	O=CN(C)CC(O)C	Training	Carcinogen	Possible NON-Carcinogen
1473	N.A.	O=NN1CCCCC1C(C(=O)OC)c2ccccc2	Training	NON-Carcinogen	Carcinogen
1474	N.A.	O=C1CC3=C(CC1)C4CCC2(C)(C(CCC2(O)(C#C))C4(CC3))	Training	Carcinogen	Carcinogen
1475	N.A.	O=C3NC(=O)CN3(N=Cc1oc(cc1)c2ccc(cc2)[N+](=O)[O-])	Training	NON-Carcinogen	Carcinogen
1476	N.A.	O=C(OC1CCC25(CC35(CCC4(C)(C(CCC4(C)(C3(CCC2(C1(C)(C)))))C(C)CCC=C(C)C))))C=Cc6ccc(O)c(OC)c6	Training	NON-Carcinogen	Possible NON-Carcinogen
1477	N.A.	O=C1N(C(=O)C2CC=CCC12)SC(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
1478	N.A.	O=C(Nc1ncccc1)C3=C(O)c2ccccc2S(=O)(=O)N3C	Training	NON-Carcinogen	Carcinogen
1479	N.A.	O=P(Oc1ccc(cc1)C)(Oc2ccc(cc2)C)Oc3ccc(cc3)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1480	N.A.	O=NN(C(=N)N[N+](=O)[O-])CCC	Training	Carcinogen	Carcinogen
1481	N.A.	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5c(O)c(C=NN2CCN(C)CC2)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)c(O)c5(c(O)c4C))C)C	Training	NON-Carcinogen	Carcinogen
1482	N.A.	O=C1N(c3ccc(cc3(C(=NC1(O))c2ccccc2))Cl)C	Training	NON-Carcinogen	Carcinogen
1483	N.A.	O=C(O)CC(c1ccc(cc1)Cl)CN	Training	Carcinogen	Carcinogen
1484	N.A.	Oc1nc(ncc1)S	Training	Carcinogen	Carcinogen
1485	N.A.	O=NN(CCCC)C(OO)CCC	Training	Carcinogen	Carcinogen
1486	N.A.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CCCl)CCN(C)C	Training	NON-Carcinogen	Carcinogen
1487	N.A.	ONc1ccc(cc1C)c2ccccc2C	Training	Carcinogen	Carcinogen
1488	N.A.	ONc1ccc2ccccc2(c1)	Training	Carcinogen	Carcinogen
1489	N.A.	Fc1ccccc1C2=NCc4cnc(n4(c3ccc(cc23)Cl))C	Training	Carcinogen	Possible NON-Carcinogen
1490	N.A.	O=C(c1cccc(c1)C)N(CC)CC	Training	NON-Carcinogen	Possible NON-Carcinogen
1491	N.A.	Nc1c(cccc1C)C	Training	Carcinogen	Carcinogen
1492	N.A.	N1=C(NCC1)C(Oc2c(cccc2Cl)Cl)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1493	N.A.	O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl	Training	Carcinogen	Carcinogen
1494	N.A.	n1cc(cc2c1nc(N)n2C)c3ccccc3	Training	Carcinogen	Possible NON-Carcinogen
1495	N.A.	O=C(N(C)C)Cc2c(nc1ccc(cn12)C)c3ccc(cc3)C	Training	Carcinogen	Carcinogen
1496	N.A.	ONc2nc1ncc(cc1n2C)c3ccccc3	Training	NON-Carcinogen	Carcinogen
1497	N.A.	O=C1C=Cc2c3nc(N)n(c3(ccc2(N1)))C	Training	NON-Carcinogen	Carcinogen
1498	N.A.	ONc2nc1c3nc(cnc3(ccc1n2C))C	Training	Carcinogen	Carcinogen
1499	N.A.	N2=C1N(CCS1)CC2c3ccccc3	Training	NON-Carcinogen	Possible NON-Carcinogen
1500	N.A.	O=C6OC(CC)CCCC(OC1OC(C)C(N(C)C)CC1)C(C(=O)C5=CC4C(C=CC3CC(OC2OC(C)C(OC)C(OC)C2(OC))CC34)C5C6)C	Training	NON-Carcinogen	Carcinogen
1501	N.A.	c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56	Training	Carcinogen	Carcinogen
1502	N.A.	O=C(OCCCC)C=C	Training	NON-Carcinogen	Possible NON-Carcinogen
1503	N.A.	O=C(O)C1N(C(=O)C(NC(C(=O)OCC)CCC)C)C2CCCCC2(C1)	Training	NON-Carcinogen	Possible NON-Carcinogen
1504	N.A.	O=S(=O)(NC)Cc1ccc2[nH]cc(c2(c1))CCN(C)C	Training	NON-Carcinogen	Carcinogen
1505	N.A.	O=CC=CC=CC	Training	Carcinogen	Possible NON-Carcinogen
1506	N.A.	O=CC=Cc1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
1507	N.A.	c1ccc2c(c1)NC(C=C2C)(C)C	Training	Carcinogen	Carcinogen
1508	N.A.	O=C(OC1OC(CO)C(O)C(O)C1(O))C7(C)(CCCC4(C)(C7(CCC56(CC(=C)C(OC3OC(COC2OC(CO)C(O)C(O)C2(O))C(O)C(O)C3(O))(CCC45)C6))))	Training	NON-Carcinogen	Possible NON-Carcinogen
1509	N.A.	O=[N+]([O-])C=Cc1ccccc1	Training	NON-Carcinogen	Carcinogen
1510	N.A.	n1ccc(c2ccccc12)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1511	N.A.	O=C6NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1CCCC1(C(=O)NCC))CCCNC(=N)N)CC(C)C)COC(C)(C)C)Cc2ccc(O)cc2)CO)Cc4c[nH]c3ccccc34)Cc5nc[nH]c5)CC6	Training	NON-Carcinogen	Carcinogen
1512	N.A.	O=S(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C	Training	NON-Carcinogen	Carcinogen
1513	N.A.	O=C(OC=C)N	Training	NON-Carcinogen	Possible NON-Carcinogen
1514	N.A.	O=C(O)CCC(=O)NN(C)C	Training	Carcinogen	Carcinogen
1515	N.A.	[O-][N+](=NCO)C	Training	Carcinogen	Carcinogen
1516	N.A.	O=[N+]([O-])c2oc(C=Cc1nnc(nc1)N(CO)CO)cc2	Training	Carcinogen	Carcinogen
1517	N.A.	O=C(c1ccc(cc1)C)c2cc(O)c(O)c(c2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
1518	N.A.	O=C1CCC5(O)(C4N(CCC25(c3c(OC12)c(O)ccc3C4))CC6CC6)	Training	Carcinogen	Carcinogen
1519	N.A.	O=NN1CCOCC1C	Training	Carcinogen	Carcinogen
1520	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1CC2CC4(C(C=3(O))N(C)C))N(C)C)	Training	Carcinogen	Carcinogen
1521	N.A.	OC(COc1cccc2c1CC(O)C(O)C2)CNC(C)(C)C	Training	NON-Carcinogen	Carcinogen
1522	N.A.	O=C(O)CC(O)CC(O)CCC2C(C=CC1=CC(O)CC(OC(=O)C(C)CC)C12)C	Training	Carcinogen	Carcinogen
1523	N.A.	C(#CC(C)(C)C)C=CCN(C)Cc2cccc1ccccc12	Training	Carcinogen	Carcinogen
1524	N.A.	O=C2c1cccc(OCC(O)CNC(C)(C)C)c1CCC2	Training	Carcinogen	Carcinogen
1525	N.A.	O=[N+]([O-])C=1Oc2cccc3c(OC)ccc(C=1)c23	Training	Carcinogen	Carcinogen
1526	N.A.	O=[N+]([O-])C=1Oc2cccc3cccc(C=1)c23	Training	Carcinogen	Carcinogen
1527	N.A.	O=NN(C(=O)NC(C=O)C(O)C(O)C(O)CO)C	Training	Carcinogen	Carcinogen
1528	N.A.	c1ccc2cc(ccc2(c1))N(CCCl)CCCl	Training	Carcinogen	Carcinogen
1529	N.A.	C(N(C)C)(=S)S[Pb]SC(N(C)C)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
1530	N.A.	O=C(c1cnccc1)N(CC)CC	Training	NON-Carcinogen	Carcinogen
1531	N.A.	c1ccc2c(c1)c5cccc4ccc3cccc2c3c45	Training	NON-Carcinogen	Possible NON-Carcinogen
1532	N.A.	O=C(OCC)C=C(C=CC=C(C=Cc1c(cc(OC)c(c1C)C)C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1533	N.A.	O=NN(C)CCCCCCCCC	Training	Carcinogen	Carcinogen
1534	N.A.	O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1	Training	Carcinogen	Possible NON-Carcinogen
1535	N.A.	Oc1ccc(O)c(c1)C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1536	N.A.	O=C(N(O)c4ccc1ccc2cccc3ccc4(c1c23))C	Training	NON-Carcinogen	Carcinogen
1537	N.A.	O=NN(C)CCCCCCCC	Training	Carcinogen	Carcinogen
1538	N.A.	O=[N+]([O-])N=C1N(C)COCN1Cc2cnc(Cl)s2	Training	NON-Carcinogen	Carcinogen
1539	N.A.	c1ccc3c(c1)cc5c2ccccc2c4cccc3c45	Training	Carcinogen	Carcinogen
1540	N.A.	c1ccc2cc3c5cccc4cccc(c3(cc2(c1)))c45	Training	Carcinogen	Carcinogen
1541	N.A.	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Training	Carcinogen	Carcinogen
1542	N.A.	C(N(CC)CC)(=S)S[Te](SC(N(CC)CC)=S)(SC(N(CC)CC)=S)SC(N(CC)CC)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
1543	N.A.	O=NN1COCCC1	Training	Carcinogen	Carcinogen
